State,District,Year,final_annual
TAMIL NADU,TOOTHUKUDI,1949,817.872
TAMIL NADU,TOOTHUKUDI,1950,876.471
TAMIL NADU,TOOTHUKUDI,1951,1054.748
TAMIL NADU,TOOTHUKUDI,1952,686.32
TAMIL NADU,TOOTHUKUDI,1953,1211.08
TAMIL NADU,TOOTHUKUDI,1954,1041.501
TAMIL NADU,TOOTHUKUDI,1955,1197.357
TAMIL NADU,TOOTHUKUDI,1956,1036.09
TAMIL NADU,TOOTHUKUDI,1957,1278.206
TAMIL NADU,TOOTHUKUDI,1958,810.965
TAMIL NADU,TOOTHUKUDI,1959,1055.483
TAMIL NADU,TOOTHUKUDI,1960,979.789
TAMIL NADU,TOOTHUKUDI,1961,1145.01
TAMIL NADU,TOOTHUKUDI,1962,1057.153
TAMIL NADU,TOOTHUKUDI,1963,1281.056
TAMIL NADU,TOOTHUKUDI,1964,938.359
TAMIL NADU,TOOTHUKUDI,1965,981.188
TAMIL NADU,TOOTHUKUDI,1966,949.274
TAMIL NADU,TOOTHUKUDI,1967,1260.8
TAMIL NADU,TOOTHUKUDI,1968,740.263
TAMIL NADU,TOOTHUKUDI,1969,816.61
TAMIL NADU,TOOTHUKUDI,1970,949.12
TAMIL NADU,TOOTHUKUDI,1971,893.648
TAMIL NADU,TOOTHUKUDI,1972,1055.312
TAMIL NADU,TOOTHUKUDI,1973,825.134
TAMIL NADU,TOOTHUKUDI,1974,992.104
TAMIL NADU,TOOTHUKUDI,1975,943.563
TAMIL NADU,TOOTHUKUDI,1976,977.445
TAMIL NADU,TOOTHUKUDI,1977,1224.04
TAMIL NADU,TOOTHUKUDI,1978,802.357
TAMIL NADU,TOOTHUKUDI,1979,992.568
TAMIL NADU,TOOTHUKUDI,1980,783.243
TAMIL NADU,TOOTHUKUDI,1981,1036.423
TAMIL NADU,TOOTHUKUDI,1982,729.524
TAMIL NADU,TOOTHUKUDI,1983,981.636
TAMIL NADU,TOOTHUKUDI,1984,1057.022
TAMIL NADU,TOOTHUKUDI,1985,978.029
TAMIL NADU,TOOTHUKUDI,1986,812.701
TAMIL NADU,TOOTHUKUDI,1987,1085.37
TAMIL NADU,TOOTHUKUDI,1988,1200.924
TAMIL NADU,TOOTHUKUDI,1989,905.585
TAMIL NADU,TOOTHUKUDI,1990,1007.421
TAMIL NADU,TOOTHUKUDI,1991,823.436
TAMIL NADU,TOOTHUKUDI,1992,963.095
TAMIL NADU,TOOTHUKUDI,1993,1158.945
TAMIL NADU,TOOTHUKUDI,1994,917.294
TAMIL NADU,TOOTHUKUDI,1995,816.495
TAMIL NADU,TOOTHUKUDI,1996,1062.271
TAMIL NADU,TOOTHUKUDI,1997,1041.015
TAMIL NADU,TOOTHUKUDI,1998,1033.607
TAMIL NADU,TOOTHUKUDI,1999,905.959
TAMIL NADU,TOOTHUKUDI,2000,932.02
TAMIL NADU,TOOTHUKUDI,2001,1209.259
TAMIL NADU,TOOTHUKUDI,2002,897.816
TAMIL NADU,TOOTHUKUDI,2003,353.6814323
TAMIL NADU,TOOTHUKUDI,2004,844.1
TAMIL NADU,TOOTHUKUDI,2005,734.6
TAMIL NADU,TOOTHUKUDI,2006,909.5
TAMIL NADU,TOOTHUKUDI,2007,576.7
TAMIL NADU,TOOTHUKUDI,2008,1076.9
TAMIL NADU,TOOTHUKUDI,2009,665.3
TAMIL NADU,TOOTHUKUDI,2010,784.8
TAMIL NADU,TOOTHUKUDI,2011,940.2750272
TAMIL NADU,TOOTHUKUDI,2012,645.5574148
TAMIL NADU,TOOTHUKUDI,2013,752.9304293
TAMIL NADU,TOOTHUKUDI,2014,926.5743118
TAMIL NADU,TOOTHUKUDI,2015,1222.509766
TAMIL NADU,TOOTHUKUDI,2016,216.9
TAMIL NADU,TOOTHUKUDI,2017,359.7
TAMIL NADU,TRICHY,1901,901.614
TAMIL NADU,TRICHY,1902,1054.43
TAMIL NADU,TRICHY,1903,1166.918
TAMIL NADU,TRICHY,1904,558.515
TAMIL NADU,TRICHY,1905,652.323
TAMIL NADU,TRICHY,1906,825.026
TAMIL NADU,TRICHY,1907,869.991
TAMIL NADU,TRICHY,1908,773.839
TAMIL NADU,TRICHY,1909,784.403
TAMIL NADU,TRICHY,1910,894.385
TAMIL NADU,TRICHY,1911,742.344
TAMIL NADU,TRICHY,1912,791.864
TAMIL NADU,TRICHY,1913,798.462
TAMIL NADU,TRICHY,1914,748.19
TAMIL NADU,TRICHY,1915,1040.702
TAMIL NADU,TRICHY,1916,892.312
TAMIL NADU,TRICHY,1917,921.939
TAMIL NADU,TRICHY,1918,648.31
TAMIL NADU,TRICHY,1919,944.094
TAMIL NADU,TRICHY,1920,1090.958
TAMIL NADU,TRICHY,1921,995.476
TAMIL NADU,TRICHY,1922,968.279
TAMIL NADU,TRICHY,1923,653.143
TAMIL NADU,TRICHY,1924,721.419
TAMIL NADU,TRICHY,1925,904.688
TAMIL NADU,TRICHY,1926,649.542
TAMIL NADU,TRICHY,1927,760.454
TAMIL NADU,TRICHY,1928,781.538
TAMIL NADU,TRICHY,1929,741.744
TAMIL NADU,TRICHY,1930,994.236
TAMIL NADU,TRICHY,1931,1056.723
TAMIL NADU,TRICHY,1932,1104.283
TAMIL NADU,TRICHY,1933,1083.173
TAMIL NADU,TRICHY,1934,731.472
TAMIL NADU,TRICHY,1935,836.468
TAMIL NADU,TRICHY,1936,882.352
TAMIL NADU,TRICHY,1937,930.345
TAMIL NADU,TRICHY,1938,755.103
TAMIL NADU,TRICHY,1939,1170.835
TAMIL NADU,TRICHY,1940,863.53
TAMIL NADU,TRICHY,1941,928.498
TAMIL NADU,TRICHY,1942,837.052
TAMIL NADU,TRICHY,1943,996.599
TAMIL NADU,TRICHY,1944,940.735
TAMIL NADU,TRICHY,1945,587.397
TAMIL NADU,TRICHY,1946,1156.369
TAMIL NADU,TRICHY,1947,873.665
TAMIL NADU,TRICHY,1948,767.252
TAMIL NADU,TRICHY,1949,838.776
TAMIL NADU,TRICHY,1950,727.416
TAMIL NADU,TRICHY,1951,780.728
TAMIL NADU,TRICHY,1952,769.445
TAMIL NADU,TRICHY,1953,1040.913
TAMIL NADU,TRICHY,1954,974.783
TAMIL NADU,TRICHY,1955,995.202
TAMIL NADU,TRICHY,1956,994.366
TAMIL NADU,TRICHY,1957,800.418
TAMIL NADU,TRICHY,1958,755.747
TAMIL NADU,TRICHY,1959,876.504
TAMIL NADU,TRICHY,1960,743.329
TAMIL NADU,TRICHY,1961,849.168
TAMIL NADU,TRICHY,1962,849.543
TAMIL NADU,TRICHY,1963,968.919
TAMIL NADU,TRICHY,1964,1070.486
TAMIL NADU,TRICHY,1965,814.859
TAMIL NADU,TRICHY,1966,1145.404
TAMIL NADU,TRICHY,1967,995.137
TAMIL NADU,TRICHY,1968,838.505
TAMIL NADU,TRICHY,1969,726.425
TAMIL NADU,TRICHY,1970,1027.762
TAMIL NADU,TRICHY,1971,919.304
TAMIL NADU,TRICHY,1972,1013.157
TAMIL NADU,TRICHY,1973,805.187
TAMIL NADU,TRICHY,1974,656.626
TAMIL NADU,TRICHY,1975,1002.907
TAMIL NADU,TRICHY,1976,829.871
TAMIL NADU,TRICHY,1977,1188.121
TAMIL NADU,TRICHY,1978,933.127
TAMIL NADU,TRICHY,1979,922.769
TAMIL NADU,TRICHY,1980,677.717
TAMIL NADU,TRICHY,1981,994.106
TAMIL NADU,TRICHY,1982,587.999
TAMIL NADU,TRICHY,1983,1077.501
TAMIL NADU,TRICHY,1984,891.556
TAMIL NADU,TRICHY,1985,1047.675
TAMIL NADU,TRICHY,1986,930.148
TAMIL NADU,TRICHY,1987,896.909
TAMIL NADU,TRICHY,1988,1350.939
TAMIL NADU,TRICHY,1989,856.361
TAMIL NADU,TRICHY,1990,830.989
TAMIL NADU,TRICHY,1991,770.748
TAMIL NADU,TRICHY,1992,839.786
TAMIL NADU,TRICHY,1993,966.536
TAMIL NADU,TRICHY,1994,605.952
TAMIL NADU,TRICHY,1995,777.24
TAMIL NADU,TRICHY,1996,1019.916
TAMIL NADU,TRICHY,1997,1082.396
TAMIL NADU,TRICHY,1998,1024.221
TAMIL NADU,TRICHY,1999,721.678
TAMIL NADU,TRICHY,2000,1135.394
TAMIL NADU,TRICHY,2001,915.292
TAMIL NADU,TRICHY,2002,781.335
TAMIL NADU,TRICHY,2003,325.1193379
TAMIL NADU,TRICHY,2004,1013.6
TAMIL NADU,TRICHY,2005,1354.2
TAMIL NADU,TRICHY,2006,760.5
TAMIL NADU,TRICHY,2007,881.1
TAMIL NADU,TRICHY,2008,1069.7
TAMIL NADU,TRICHY,2009,675.8
TAMIL NADU,TRICHY,2010,906.1
TAMIL NADU,TRICHY,2011,864.3416545
TAMIL NADU,TRICHY,2012,593.4244214
TAMIL NADU,TRICHY,2013,513.0
TAMIL NADU,TRICHY,2014,827.1
TAMIL NADU,TRICHY,2015,1123.784087
TAMIL NADU,TRICHY,2016,446.7
TAMIL NADU,TRICHY,2017,627.1
TAMIL NADU,VELLORE,1901,994.509
TAMIL NADU,VELLORE,1902,1193.182
TAMIL NADU,VELLORE,1903,1620.747
TAMIL NADU,VELLORE,1904,613.991
TAMIL NADU,VELLORE,1905,778.524
TAMIL NADU,VELLORE,1906,947.299
TAMIL NADU,VELLORE,1907,851.034
TAMIL NADU,VELLORE,1908,583.017
TAMIL NADU,VELLORE,1909,1027.713
TAMIL NADU,VELLORE,1910,1172.012
TAMIL NADU,VELLORE,1911,655.44
TAMIL NADU,VELLORE,1912,1077.799
TAMIL NADU,VELLORE,1913,692.781
TAMIL NADU,VELLORE,1914,891.747
TAMIL NADU,VELLORE,1915,981.693
TAMIL NADU,VELLORE,1916,1238.353
TAMIL NADU,VELLORE,1917,1152.046
TAMIL NADU,VELLORE,1918,730.484
TAMIL NADU,VELLORE,1919,1104.823
TAMIL NADU,VELLORE,1920,751.042
TAMIL NADU,VELLORE,1921,802.672
TAMIL NADU,VELLORE,1922,1110.04
TAMIL NADU,VELLORE,1923,476.465
TAMIL NADU,VELLORE,1924,795.224
TAMIL NADU,VELLORE,1925,1032.413
TAMIL NADU,VELLORE,1926,708.483
TAMIL NADU,VELLORE,1927,819.477
TAMIL NADU,VELLORE,1928,1032.772
TAMIL NADU,VELLORE,1929,801.083
TAMIL NADU,VELLORE,1930,1396.336
TAMIL NADU,VELLORE,1931,900.405
TAMIL NADU,VELLORE,1932,905.929
TAMIL NADU,VELLORE,1933,942.781
TAMIL NADU,VELLORE,1934,913.717
TAMIL NADU,VELLORE,1935,924.209
TAMIL NADU,VELLORE,1936,968.531
TAMIL NADU,VELLORE,1937,1086.695
TAMIL NADU,VELLORE,1938,856.578
TAMIL NADU,VELLORE,1939,1143.046
TAMIL NADU,VELLORE,1940,1018.398
TAMIL NADU,VELLORE,1941,831.924
TAMIL NADU,VELLORE,1942,787.785
TAMIL NADU,VELLORE,1943,1125.244
TAMIL NADU,VELLORE,1944,1083.747
TAMIL NADU,VELLORE,1945,636.747
TAMIL NADU,VELLORE,1946,1444.299
TAMIL NADU,VELLORE,1947,771.813
TAMIL NADU,VELLORE,1948,769.598
TAMIL NADU,VELLORE,1949,949.591
TAMIL NADU,VELLORE,1950,574.737
TAMIL NADU,VELLORE,1951,667.835
TAMIL NADU,VELLORE,1952,878.341
TAMIL NADU,VELLORE,1953,1053.834
TAMIL NADU,VELLORE,1954,877.816
TAMIL NADU,VELLORE,1955,901.672
TAMIL NADU,VELLORE,1956,1276.175
TAMIL NADU,VELLORE,1957,739.115
TAMIL NADU,VELLORE,1958,1024.885
TAMIL NADU,VELLORE,1959,726.413
TAMIL NADU,VELLORE,1960,938.691
TAMIL NADU,VELLORE,1961,817.329
TAMIL NADU,VELLORE,1962,1072.236
TAMIL NADU,VELLORE,1963,798.913
TAMIL NADU,VELLORE,1964,1127.501
TAMIL NADU,VELLORE,1965,877.143
TAMIL NADU,VELLORE,1966,1369.724
TAMIL NADU,VELLORE,1967,836.9
TAMIL NADU,VELLORE,1968,598.183
TAMIL NADU,VELLORE,1969,1083.876
TAMIL NADU,VELLORE,1970,751.69
TAMIL NADU,VELLORE,1971,1056.856
TAMIL NADU,VELLORE,1972,1123.995
TAMIL NADU,VELLORE,1973,847.311
TAMIL NADU,VELLORE,1974,878.878
TAMIL NADU,VELLORE,1975,1078.95
TAMIL NADU,VELLORE,1976,941.624
TAMIL NADU,VELLORE,1977,1195.64
TAMIL NADU,VELLORE,1978,1016.257
TAMIL NADU,VELLORE,1979,1081.051
TAMIL NADU,VELLORE,1980,659.58
TAMIL NADU,VELLORE,1981,1125.956
TAMIL NADU,VELLORE,1982,690.434
TAMIL NADU,VELLORE,1983,1130.42
TAMIL NADU,VELLORE,1984,955.702
TAMIL NADU,VELLORE,1985,1051.478
TAMIL NADU,VELLORE,1986,903.15
TAMIL NADU,VELLORE,1987,819.616
TAMIL NADU,VELLORE,1988,1196.42
TAMIL NADU,VELLORE,1989,964.317
TAMIL NADU,VELLORE,1990,876.373
TAMIL NADU,VELLORE,1991,896.588
TAMIL NADU,VELLORE,1992,777.716
TAMIL NADU,VELLORE,1993,1152.252
TAMIL NADU,VELLORE,1994,790.706
TAMIL NADU,VELLORE,1995,1044.484
TAMIL NADU,VELLORE,1996,1202.485
TAMIL NADU,VELLORE,1997,1143.696
TAMIL NADU,VELLORE,1998,1088.611
TAMIL NADU,VELLORE,1999,859.523
TAMIL NADU,VELLORE,2000,1033.614
TAMIL NADU,VELLORE,2001,889.493
TAMIL NADU,VELLORE,2002,829.109
TAMIL NADU,VELLORE,2003,347.7884156
TAMIL NADU,VELLORE,2004,904.3
TAMIL NADU,VELLORE,2005,1317.9
TAMIL NADU,VELLORE,2006,855.8
TAMIL NADU,VELLORE,2007,1148.8
TAMIL NADU,VELLORE,2008,863.5
TAMIL NADU,VELLORE,2009,758.7
TAMIL NADU,VELLORE,2010,1009.1
TAMIL NADU,VELLORE,2011,924.6082269
TAMIL NADU,VELLORE,2012,634.8011798
TAMIL NADU,VELLORE,2013,928.8
TAMIL NADU,VELLORE,2014,725.4
TAMIL NADU,VELLORE,2015,1202.140389
TAMIL NADU,VELLORE,2016,540.9
TAMIL NADU,VELLORE,2017,979.1
TAMIL NADU,VILLUPURAM,1901,1007.474
TAMIL NADU,VILLUPURAM,1902,1243.391
TAMIL NADU,VILLUPURAM,1903,1383.856
TAMIL NADU,VILLUPURAM,1904,642.371
TAMIL NADU,VILLUPURAM,1905,1005.196
TAMIL NADU,VILLUPURAM,1906,1022.68
TAMIL NADU,VILLUPURAM,1907,895.208
TAMIL NADU,VILLUPURAM,1908,769.42
TAMIL NADU,VILLUPURAM,1909,1004.531
TAMIL NADU,VILLUPURAM,1910,1057.586
TAMIL NADU,VILLUPURAM,1911,771.993
TAMIL NADU,VILLUPURAM,1912,959.788
TAMIL NADU,VILLUPURAM,1913,1160.485
TAMIL NADU,VILLUPURAM,1914,1180.689
TAMIL NADU,VILLUPURAM,1915,856.57
TAMIL NADU,VILLUPURAM,1916,1104.664
TAMIL NADU,VILLUPURAM,1917,957.701
TAMIL NADU,VILLUPURAM,1918,916.558
TAMIL NADU,VILLUPURAM,1919,1000.85
TAMIL NADU,VILLUPURAM,1920,987.902
TAMIL NADU,VILLUPURAM,1921,947.478
TAMIL NADU,VILLUPURAM,1922,1135.235
TAMIL NADU,VILLUPURAM,1923,719.91
TAMIL NADU,VILLUPURAM,1924,831.579
TAMIL NADU,VILLUPURAM,1925,1119.344
TAMIL NADU,VILLUPURAM,1926,787.569
TAMIL NADU,VILLUPURAM,1927,671.737
TAMIL NADU,VILLUPURAM,1928,1094.395
TAMIL NADU,VILLUPURAM,1929,911.814
TAMIL NADU,VILLUPURAM,1930,1350.368
TAMIL NADU,VILLUPURAM,1931,1069.063
TAMIL NADU,VILLUPURAM,1932,1002.264
TAMIL NADU,VILLUPURAM,1933,823.412
TAMIL NADU,VILLUPURAM,1934,974.394
TAMIL NADU,VILLUPURAM,1935,829.409
TAMIL NADU,VILLUPURAM,1936,943.284
TAMIL NADU,VILLUPURAM,1937,986.186
TAMIL NADU,VILLUPURAM,1938,747.127
TAMIL NADU,VILLUPURAM,1939,1195.144
TAMIL NADU,VILLUPURAM,1940,1151.67
TAMIL NADU,VILLUPURAM,1941,1040.978
TAMIL NADU,VILLUPURAM,1942,772.393
TAMIL NADU,VILLUPURAM,1943,1155.488
TAMIL NADU,VILLUPURAM,1944,1208.802
TAMIL NADU,VILLUPURAM,1945,577.671
TAMIL NADU,VILLUPURAM,1946,1506.119
TAMIL NADU,VILLUPURAM,1947,829.096
TAMIL NADU,VILLUPURAM,1948,782.83
TAMIL NADU,VILLUPURAM,1949,863.416
TAMIL NADU,VILLUPURAM,1950,697.287
TAMIL NADU,VILLUPURAM,1951,797.21
TAMIL NADU,VILLUPURAM,1952,851.588
TAMIL NADU,VILLUPURAM,1953,962.112
TAMIL NADU,VILLUPURAM,1954,938.812
TAMIL NADU,VILLUPURAM,1955,870.955
TAMIL NADU,VILLUPURAM,1956,1177.071
TAMIL NADU,VILLUPURAM,1957,803.353
TAMIL NADU,VILLUPURAM,1958,1011.506
TAMIL NADU,VILLUPURAM,1959,897.061
TAMIL NADU,VILLUPURAM,1960,1019.024
TAMIL NADU,VILLUPURAM,1961,967.842
TAMIL NADU,VILLUPURAM,1962,1042.647
TAMIL NADU,VILLUPURAM,1963,1147.059
TAMIL NADU,VILLUPURAM,1964,1054.955
TAMIL NADU,VILLUPURAM,1965,1022.573
TAMIL NADU,VILLUPURAM,1966,1470.997
TAMIL NADU,VILLUPURAM,1967,1106.272
TAMIL NADU,VILLUPURAM,1968,681.997
TAMIL NADU,VILLUPURAM,1969,1149.37
TAMIL NADU,VILLUPURAM,1970,883.157
TAMIL NADU,VILLUPURAM,1971,1146.053
TAMIL NADU,VILLUPURAM,1972,1280.055
TAMIL NADU,VILLUPURAM,1973,877.551
TAMIL NADU,VILLUPURAM,1974,720.559
TAMIL NADU,VILLUPURAM,1975,961.874
TAMIL NADU,VILLUPURAM,1976,937.586
TAMIL NADU,VILLUPURAM,1977,1281.006
TAMIL NADU,VILLUPURAM,1978,1199.591
TAMIL NADU,VILLUPURAM,1979,1051.712
TAMIL NADU,VILLUPURAM,1980,742.082
TAMIL NADU,VILLUPURAM,1981,1099.84
TAMIL NADU,VILLUPURAM,1982,649.087
TAMIL NADU,VILLUPURAM,1983,1064.432
TAMIL NADU,VILLUPURAM,1984,965.184
TAMIL NADU,VILLUPURAM,1985,1312.239
TAMIL NADU,VILLUPURAM,1986,961.135
TAMIL NADU,VILLUPURAM,1987,948.886
TAMIL NADU,VILLUPURAM,1988,1361.459
TAMIL NADU,VILLUPURAM,1989,961.758
TAMIL NADU,VILLUPURAM,1990,951.259
TAMIL NADU,VILLUPURAM,1991,832.338
TAMIL NADU,VILLUPURAM,1992,866.578
TAMIL NADU,VILLUPURAM,1993,1177.877
TAMIL NADU,VILLUPURAM,1994,790.189
TAMIL NADU,VILLUPURAM,1995,954.913
TAMIL NADU,VILLUPURAM,1996,1187.105
TAMIL NADU,VILLUPURAM,1997,1208.562
TAMIL NADU,VILLUPURAM,1998,1054.276
TAMIL NADU,VILLUPURAM,1999,779.274
TAMIL NADU,VILLUPURAM,2000,1121.088
TAMIL NADU,VILLUPURAM,2001,970.15
TAMIL NADU,VILLUPURAM,2002,908.78
TAMIL NADU,VILLUPURAM,2003,369.8288476
TAMIL NADU,VILLUPURAM,2004,1567.9
TAMIL NADU,VILLUPURAM,2005,1384.4
TAMIL NADU,VILLUPURAM,2006,1072.0
TAMIL NADU,VILLUPURAM,2007,1200.1
TAMIL NADU,VILLUPURAM,2008,1433.0
TAMIL NADU,VILLUPURAM,2009,1058.6
TAMIL NADU,VILLUPURAM,2010,1361.7
TAMIL NADU,VILLUPURAM,2011,983.2035217
TAMIL NADU,VILLUPURAM,2012,675.030502
TAMIL NADU,VILLUPURAM,2013,778.4
TAMIL NADU,VILLUPURAM,2014,1023.9
TAMIL NADU,VILLUPURAM,2015,1278.323758
TAMIL NADU,VILLUPURAM,2016,519.1
TAMIL NADU,VILLUPURAM,2017,932.6
TAMIL NADU,VIRUDHUNAGAR,1901,1549.874
TAMIL NADU,VIRUDHUNAGAR,1902,1800.327
TAMIL NADU,VIRUDHUNAGAR,1903,1391.604
TAMIL NADU,VIRUDHUNAGAR,1904,952.035
TAMIL NADU,VIRUDHUNAGAR,1905,1103.715
TAMIL NADU,VIRUDHUNAGAR,1906,1164.393
TAMIL NADU,VIRUDHUNAGAR,1907,1260.647
TAMIL NADU,VIRUDHUNAGAR,1908,1384.243
TAMIL NADU,VIRUDHUNAGAR,1909,1253.542
TAMIL NADU,VIRUDHUNAGAR,1910,1696.685
TAMIL NADU,VIRUDHUNAGAR,1911,1327.895
TAMIL NADU,VIRUDHUNAGAR,1912,2013.806
TAMIL NADU,VIRUDHUNAGAR,1913,952.247
TAMIL NADU,VIRUDHUNAGAR,1914,1395.588
TAMIL NADU,VIRUDHUNAGAR,1915,1374.528
TAMIL NADU,VIRUDHUNAGAR,1916,1640.869
TAMIL NADU,VIRUDHUNAGAR,1917,1272.321
TAMIL NADU,VIRUDHUNAGAR,1918,1265.439
TAMIL NADU,VIRUDHUNAGAR,1919,1283.561
TAMIL NADU,VIRUDHUNAGAR,1920,1599.853
TAMIL NADU,VIRUDHUNAGAR,1921,1892.65
TAMIL NADU,VIRUDHUNAGAR,1922,1535.936
TAMIL NADU,VIRUDHUNAGAR,1923,968.131
TAMIL NADU,VIRUDHUNAGAR,1924,1484.65
TAMIL NADU,VIRUDHUNAGAR,1925,1618.301
TAMIL NADU,VIRUDHUNAGAR,1926,931.269
TAMIL NADU,VIRUDHUNAGAR,1927,1649.109
TAMIL NADU,VIRUDHUNAGAR,1928,1371.957
TAMIL NADU,VIRUDHUNAGAR,1929,1728.835
TAMIL NADU,VIRUDHUNAGAR,1930,1752.978
TAMIL NADU,VIRUDHUNAGAR,1931,1137.023
TAMIL NADU,VIRUDHUNAGAR,1932,1420.745
TAMIL NADU,VIRUDHUNAGAR,1933,1651.351
TAMIL NADU,VIRUDHUNAGAR,1934,941.302
TAMIL NADU,VIRUDHUNAGAR,1935,1690.418
TAMIL NADU,VIRUDHUNAGAR,1936,1430.874
TAMIL NADU,VIRUDHUNAGAR,1937,1346.015
TAMIL NADU,VIRUDHUNAGAR,1938,1020.743
TAMIL NADU,VIRUDHUNAGAR,1939,1574.339
TAMIL NADU,VIRUDHUNAGAR,1940,1604.829
TAMIL NADU,VIRUDHUNAGAR,1941,1348.569
TAMIL NADU,VIRUDHUNAGAR,1942,1400.837
TAMIL NADU,VIRUDHUNAGAR,1943,1201.491
TAMIL NADU,VIRUDHUNAGAR,1944,2067.381
TAMIL NADU,VIRUDHUNAGAR,1945,969.89
TAMIL NADU,VIRUDHUNAGAR,1946,1557.288
TAMIL NADU,VIRUDHUNAGAR,1947,1697.524
TAMIL NADU,VIRUDHUNAGAR,1948,1277.352
TAMIL NADU,VIRUDHUNAGAR,1949,1318.655
TAMIL NADU,VIRUDHUNAGAR,1950,1140.954
TAMIL NADU,VIRUDHUNAGAR,1951,1542.87
TAMIL NADU,VIRUDHUNAGAR,1952,1095.197
TAMIL NADU,VIRUDHUNAGAR,1953,1671.619
TAMIL NADU,VIRUDHUNAGAR,1954,1506.394
TAMIL NADU,VIRUDHUNAGAR,1955,1902.677
TAMIL NADU,VIRUDHUNAGAR,1956,1812.052
TAMIL NADU,VIRUDHUNAGAR,1957,1997.551
TAMIL NADU,VIRUDHUNAGAR,1958,1226.303
TAMIL NADU,VIRUDHUNAGAR,1959,1567.602
TAMIL NADU,VIRUDHUNAGAR,1960,1278.255
TAMIL NADU,VIRUDHUNAGAR,1961,1384.458
TAMIL NADU,VIRUDHUNAGAR,1962,1485.496
TAMIL NADU,VIRUDHUNAGAR,1963,1756.058
TAMIL NADU,VIRUDHUNAGAR,1964,1290.545
TAMIL NADU,VIRUDHUNAGAR,1965,1323.377
TAMIL NADU,VIRUDHUNAGAR,1966,1630.431
TAMIL NADU,VIRUDHUNAGAR,1967,1564.184
TAMIL NADU,VIRUDHUNAGAR,1968,1180.102
TAMIL NADU,VIRUDHUNAGAR,1969,1002.369
TAMIL NADU,VIRUDHUNAGAR,1970,1408.816
TAMIL NADU,VIRUDHUNAGAR,1971,1324.44
TAMIL NADU,VIRUDHUNAGAR,1972,1857.424
TAMIL NADU,VIRUDHUNAGAR,1973,1114.008
TAMIL NADU,VIRUDHUNAGAR,1974,1106.383
TAMIL NADU,VIRUDHUNAGAR,1975,1797.879
TAMIL NADU,VIRUDHUNAGAR,1976,1222.172
TAMIL NADU,VIRUDHUNAGAR,1977,1794.498
TAMIL NADU,VIRUDHUNAGAR,1978,1037.638
TAMIL NADU,VIRUDHUNAGAR,1979,1472.871
TAMIL NADU,VIRUDHUNAGAR,1980,1188.88
TAMIL NADU,VIRUDHUNAGAR,1981,1556.767
TAMIL NADU,VIRUDHUNAGAR,1982,1087.752
TAMIL NADU,VIRUDHUNAGAR,1983,1388.982
TAMIL NADU,VIRUDHUNAGAR,1984,1372.245
TAMIL NADU,VIRUDHUNAGAR,1985,1401.503
TAMIL NADU,VIRUDHUNAGAR,1986,1235.903
TAMIL NADU,VIRUDHUNAGAR,1987,1457.911
TAMIL NADU,VIRUDHUNAGAR,1988,1873.245
TAMIL NADU,VIRUDHUNAGAR,1989,1270.092
TAMIL NADU,VIRUDHUNAGAR,1990,1318.368
TAMIL NADU,VIRUDHUNAGAR,1991,1246.956
TAMIL NADU,VIRUDHUNAGAR,1992,1367.481
TAMIL NADU,VIRUDHUNAGAR,1993,1554.903
TAMIL NADU,VIRUDHUNAGAR,1994,1192.827
TAMIL NADU,VIRUDHUNAGAR,1995,1157.516
TAMIL NADU,VIRUDHUNAGAR,1996,1562.219
TAMIL NADU,VIRUDHUNAGAR,1997,1503.944
TAMIL NADU,VIRUDHUNAGAR,1998,1524.164
TAMIL NADU,VIRUDHUNAGAR,1999,1225.309
TAMIL NADU,VIRUDHUNAGAR,2000,1402.926
TAMIL NADU,VIRUDHUNAGAR,2001,1767.001
TAMIL NADU,VIRUDHUNAGAR,2002,1176.9
TAMIL NADU,VIRUDHUNAGAR,2003,499.4103746
TAMIL NADU,VIRUDHUNAGAR,2004,643.5
TAMIL NADU,VIRUDHUNAGAR,2005,993.7
TAMIL NADU,VIRUDHUNAGAR,2006,982.5
TAMIL NADU,VIRUDHUNAGAR,2007,795.2
TAMIL NADU,VIRUDHUNAGAR,2008,1070.4
TAMIL NADU,VIRUDHUNAGAR,2009,536.0
TAMIL NADU,VIRUDHUNAGAR,2010,856.9
TAMIL NADU,VIRUDHUNAGAR,2011,1327.700752
TAMIL NADU,VIRUDHUNAGAR,2012,911.5493236
TAMIL NADU,VIRUDHUNAGAR,2013,602.7
TAMIL NADU,VIRUDHUNAGAR,2014,756.2
TAMIL NADU,VIRUDHUNAGAR,2015,1726.225932
TAMIL NADU,VIRUDHUNAGAR,2016,317.4
TAMIL NADU,VIRUDHUNAGAR,2017,661.0
ARUNACHAL PRADESH,TAWANG,1901,2008.732
ARUNACHAL PRADESH,TAWANG,1902,2179.822
ARUNACHAL PRADESH,TAWANG,1903,2234.812
ARUNACHAL PRADESH,TAWANG,1904,2247.493
ARUNACHAL PRADESH,TAWANG,1905,2023.667
ARUNACHAL PRADESH,TAWANG,1906,1984.367
ARUNACHAL PRADESH,TAWANG,1907,2267.057
ARUNACHAL PRADESH,TAWANG,1908,1924.85
ARUNACHAL PRADESH,TAWANG,1909,2081.939
ARUNACHAL PRADESH,TAWANG,1910,1840.626
ARUNACHAL PRADESH,TAWANG,1911,2391.207
ARUNACHAL PRADESH,TAWANG,1912,2394.212
ARUNACHAL PRADESH,TAWANG,1913,2200.405
